experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,search_evaluations,unique_candidates,fidelity_counts,search_wall_s,peak_rss_mb,cfg_p,cfg_opt_iters,cfg_warm_start,cfg_shots,cfg_mitigation,cfg_compile_level,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10,utility_cvar10,utility_min,service_violation,cfg_n_qubits,cfg_layers,cfg_reupload,cfg_train_iters,cfg_lr
clearaccept_confirmatory,qaoa,107,capo_mf_no_rescore,30.0,32.16,114.49222781844269,54,23,"{""0"": 18, ""1"": 6, ""2"": 30}",0.21515704202465713,176.078125,3.0,40.0,1.0,512,1,0,remote_sim,0.004718885099817078,0.06676444118404719,0.0,0.0,1.268432,5.073728000000001e-08,0.0743775700480472,0.025,-0.0173090153728323,-0.016253575639837495,-0.07526799348778171,-0.16002275823347445,0.025,,,,,
clearaccept_confirmatory,qaoa,107,joint_mf,30.0,44.16,84.19743109950197,66,25,"{""0"": 18, ""1"": 6, ""2"": 42}",0.17121195897925645,176.078125,1.0,20.0,1.0,2048,0,1,remote_sim,0.00011649920150155024,0.0815943048082211,0.0,0.0,1.2561440000000001,5.024576000000001e-08,0.0891336810962211,0.0,-0.012143366667001927,-0.015840170416784934,-0.017173158409180857,-0.018466163607375574,0.0,,,,,
clearaccept_confirmatory,qaoa,107,capo_chance,30.0,44.799999999999955,4.8635157134603455,182,28,"{""0"": 140, ""2"": 42}",0.06050287501420826,176.078125,2.0,80.0,0.0,512,1,0,classical,0.01110618036497837,0.0048901874833973125,0.0,0.0,0.0391214998671785,0.0,0.0051249164826003835,0.0,-0.011610158754467758,-0.0424004405610796,-0.044841176310357445,-0.04499172402691888,0.0,,,,,
clearaccept_confirmatory,qaoa,107,device_aware_sequential,30.0,42.0,1460.2395676475442,42,21,"{""2"": 42}",0.7635311670601368,176.078125,2.0,80.0,0.0,128,1,0,qpu_B,0.04253568791137648,6.280912820339495,0.95,1.0,430.7200000000001,0.030720000000000004,10.401232820339494,0.1,-11.404962416389367,-11.801131095842674,-11.87545026667923,-11.943114276264474,1.0,,,,,
clearaccept_confirmatory,qaoa,107,fixed_design_scheduler,30.0,42.0,136.46306887292013,42,9,"{""2"": 42}",0.21987612498924136,176.078125,1.0,40.0,0.0,128,0,2,classical,0.01110618036497837,0.004843791655730456,0.0,0.0,0.03875033324584365,0.0,0.005076293655205518,0.0,-0.011605328652870145,-0.042392279869350374,-0.04482682595558034,-0.04495959079669622,0.0,,,,,
clearaccept_confirmatory,qaoa,107,classical_only,30.0,0.0,0.0,0,0,{},5.041016265749931e-06,176.078125,1.0,40.0,0.0,512,0,1,classical,0.01110618036497837,0.004818291839910671,0.0,0.0,0.03854633471928537,0.0,0.0050495698482263835,0.0,-0.011602661906627915,-0.04237439255636088,-0.04481968892037378,-0.04494947808289553,0.0,,,,,
clearaccept_confirmatory,qaoa,108,sequential,30.0,42.00000000000002,95.4395823171675,84,38,"{""1"": 60, ""2"": 24}",0.45499787491280586,176.140625,3.0,20.0,1.0,2048,1,1,remote_sim,0.0,0.10592831545697327,0.0,0.0,1.268432,5.073728000000001e-08,0.11354144432097328,0.0,-0.013771964067476144,-0.018856651542430124,-0.019909583086846837,-0.021363881380038925,0.0,,,,,
clearaccept_confirmatory,qaoa,108,capo_joint_only,30.0,30.0,33.587622122229895,30,10,"{""2"": 30}",0.10540487500838935,176.15625,3.0,20.0,1.0,128,1,0,classical,0.0801025644859711,0.004871677185292356,0.0,0.05,0.038973417482338846,0.0,0.0051055176901863885,0.0,-0.330621924516425,-0.22988134749701114,-2.8521092721837418,-5.5410771878920135,0.05,,,,,
clearaccept_confirmatory,qaoa,108,random,30.0,42.0,209.75000037984265,42,10,"{""2"": 42}",0.2628205419750884,176.15625,1.0,20.0,0.0,512,0,2,classical,0.0801025644859711,0.004929452741635032,0.0,0.05,0.039435621933080256,0.0,0.0051660664732335135,0.0,-0.3306306399724863,-0.22988195695662686,-2.852116898600523,-5.541094091218349,0.05,,,,,
clearaccept_confirmatory,qaoa,108,capo_mf_no_rescore,30.0,32.16,311.3081396344358,54,25,"{""0"": 18, ""1"": 6, ""2"": 30}",0.17836504196748137,176.15625,2.0,40.0,1.0,512,0,1,remote_sim,0.002801414856758619,0.10590373945697329,0.0,0.0,1.262288,5.049152000000001e-08,0.11347999203297329,0.0,-0.016535058973757507,-0.01892831507805604,-0.04739942303045373,-0.12899655944267388,0.0,,,,,
clearaccept_confirmatory,qaoa,108,joint_mf,30.0,44.16,42.12892557731624,66,23,"{""0"": 18, ""1"": 6, ""2"": 42}",0.12017766595818102,176.15625,2.0,40.0,1.0,2048,1,1,classical,0.0801025644859711,0.0049095098074758425,0.0,0.05,0.03927607845980674,0.0,0.005145166278234683,0.0,-0.33062701366988045,-0.22987843368394695,-2.852114509986414,-5.541090877226674,0.05,,,,,
clearaccept_confirmatory,qaoa,108,capo_chance,30.0,42.79999999999993,6.294933285046402,229,38,"{""0"": 190, ""2"": 39}",0.056952415965497494,176.15625,2.0,40.0,1.0,512,0,0,local_sim,0.002801414856758619,0.20660800000000004,0.0,0.0,1.6528640000000003,0.0,0.21652518400000004,0.0,-0.02485532644062068,-0.03099203389538251,-0.060270380270305575,-0.1405136486489802,0.0,,,,,
clearaccept_confirmatory,qaoa,108,device_aware_sequential,30.0,42.0,284.7962292397084,42,19,"{""2"": 42}",0.3414351249812171,176.15625,1.0,80.0,0.0,512,1,2,classical,0.0801025644859711,0.004872796169365756,0.0,0.05,0.03898236935492605,0.0,0.005106690385495312,0.0,-0.3306233518105801,-0.2298721378572363,-2.8521161746603734,-5.541073141114396,0.05,,,,,
clearaccept_confirmatory,qaoa,108,fixed_design_scheduler,30.0,42.0,153.6452479742974,42,9,"{""2"": 42}",0.22113391698803753,176.15625,1.0,40.0,0.0,128,0,0,classical,0.0801025644859711,0.004945307606249116,0.0,0.05,0.03956246084999293,0.0,0.005182682371349073,0.0,-0.33063115349634536,-0.2298922293011331,-2.852119392801137,-5.541093258432406,0.05,,,,,
clearaccept_confirmatory,qaoa,108,classical_only,30.0,0.0,0.0,0,0,{},4.417030140757561e-06,176.15625,1.0,40.0,0.0,512,0,1,classical,0.0801025644859711,0.004893098957836628,0.0,0.05,0.039144791662693024,0.0,0.0051279677078127864,0.0,-0.33062527264897945,-0.22988605364713133,-2.8521126282978577,-5.541086056280735,0.05,,,,,
clearaccept_confirmatory,qaoa,109,sequential,30.0,42.00000000000002,126.09238644326149,84,39,"{""1"": 60, ""2"": 24}",0.556851499946788,176.15625,1.0,40.0,0.0,2048,0,1,classical,0.0670304754899911,0.004836942534893751,0.0,0.0,0.03869554027915001,0.0,0.005069115776568651,0.0,-0.0675262665969668,-0.19767310122193785,-0.277540595028863,-0.43249129577652395,0.0,,,,,
clearaccept_confirmatory,qaoa,109,capo_joint_only,30.0,30.0,46.21819023682368,30,10,"{""2"": 30}",0.059767582919448614,176.15625,2.0,40.0,1.0,128,1,1,remote_sim,0.03814954818998647,0.08706270429356613,0.0,0.025,1.262288,5.049152000000001e-08,0.09463895686956614,0.0,-0.1754839619067844,-0.16195656820458573,-1.5554156267191566,-5.499414763175198,0.025,,,,,
clearaccept_confirmatory,qaoa,109,random,30.0,42.0,129.96041073586534,42,10,"{""2"": 42}",0.17133587505668402,176.15625,1.0,80.0,1.0,512,0,0,remote_sim,0.0008167850630339743,0.04703812829356613,0.0,0.0,1.2561440000000001,5.024576000000001e-08,0.05457750458156614,0.0,-0.010930614693920546,-0.014399589312240993,-0.01651671293766139,-0.019749532661258867,0.0,,,,,
clearaccept_confirmatory,qaoa,109,capo_mf_no_rescore,30.0,32.16,395.82806402833546,54,22,"{""0"": 18, ""1"": 6, ""2"": 30}",0.26938412501476705,176.171875,3.0,80.0,1.0,128,1,1,classical,0.0670304754899911,0.004840062581934035,0.0,0.0,0.03872050065547228,0.0,0.0050723855858668685,0.0,-0.0675264614200961,-0.19769938545015084,-0.27755413190125294,-0.4324622290778118,0.0,,,,,
clearaccept_confirmatory,qaoa,109,joint_mf,30.0,44.16,32.92487070930193,66,24,"{""0"": 18, ""1"": 6, ""2"": 42}",0.16354970796965063,176.171875,1.0,40.0,1.0,512,1,2,remote_sim,0.0008167850630339743,0.23703812829356616,0.0,0.0,1.2561440000000001,5.024576000000001e-08,0.24457750458156619,0.0,-0.02129685771428767,-0.03279259429124484,-0.03636633495320658,-0.03815245475848804,0.0,,,,,
clearaccept_confirmatory,qaoa,109,capo_chance,30.0,43.59999999999998,3.316641061483041,122,16,"{""0"": 80, ""2"": 42}",0.06930674996692687,176.171875,2.0,20.0,0.0,2048,1,1,classical,0.0670304754899911,0.00484552099078428,0.0,0.0,0.03876416792627424,0.0,0.005078105998341925,0.0,-0.06752743424828485,-0.19766389012738272,-0.2775642008813468,-0.4324770469836875,0.0,,,,,
clearaccept_confirmatory,qaoa,109,device_aware_sequential,30.0,42.0,309.08810889204017,42,19,"{""2"": 42}",0.5558254580246285,176.171875,3.0,40.0,0.0,128,0,1,remote_sim,0.012076887389598523,1.6339880347486055,0.575,0.025,50.737280000000005,2.0294912e-06,1.9385131893086054,0.1,-1.6829448358091894,-2.492732585774141,-3.805217658114548,-7.385204935590965,0.575,,,,,
clearaccept_confirmatory,qaoa,109,fixed_design_scheduler,30.0,42.0,155.90854873314262,42,9,"{""2"": 42}",0.15661604097113013,176.171875,1.0,40.0,0.0,128,1,1,classical,0.0670304754899911,0.004822275528567843,0.0,0.0,0.038578204228542745,0.0,0.005053744753939099,0.0,-0.06752562453471388,-0.19767184269883833,-0.2775567279008528,-0.4324605184653875,0.0,,,,,
clearaccept_confirmatory,qaoa,109,classical_only,30.0,0.0,0.0,0,0,{},4.124944098293781e-06,176.171875,1.0,40.0,0.0,512,0,1,classical,0.0670304754899911,0.004839650689973496,0.0,0.0,0.03871720551978797,0.0,0.005071953923092223,0.0,-0.06752758009394655,-0.19765954780561876,-0.2775623324483046,-0.432477585840756,0.0,,,,,
clearaccept_confirmatory,qaoa,110,sequential,30.0,42.00000000000002,185.476539398336,84,42,"{""1"": 60, ""2"": 24}",0.772184457979165,176.171875,3.0,20.0,0.0,128,0,2,classical,0.026922662139781776,0.004979593635653146,0.0,0.15,0.039836749085225165,0.0,0.005218614130164496,0.0,-0.7775203436294538,-5.007106487098367,-5.206081982284402,-5.5351828612325535,0.15,,,,,
clearaccept_confirmatory,qaoa,110,capo_joint_only,30.0,30.0,375.1440513600187,30,10,"{""2"": 30}",0.35208495904225856,176.171875,3.0,20.0,1.0,128,0,1,classical,0.026922662139781776,0.004955578202498145,0.0,0.15,0.03964462561998516,0.0,0.005193445956218057,0.0,-0.7775174805651766,-5.007144233875729,-5.206068826050629,-5.535169329068719,0.15,,,,,
clearaccept_confirmatory,qaoa,110,random,30.0,42.0,186.15329881200745,42,10,"{""2"": 42}",0.27084420807659626,176.171875,2.0,40.0,1.0,128,1,1,classical,0.026922662139781776,0.004937114616041072,0.0,0.15,0.039496916928328574,0.0,0.005174096117611043,0.0,-0.7775151071032094,-5.007133540078131,-5.206071040526769,-5.535189800184462,0.15,,,,,
clearaccept_confirmatory,qaoa,110,capo_mf_no_rescore,30.0,32.16,258.130318266206,54,26,"{""0"": 18, ""1"": 6, ""2"": 30}",0.12319154106080532,176.1875,1.0,20.0,1.0,512,0,1,remote_sim,0.0027440968109874444,0.09396839220293395,0.0,0.025,1.2561440000000001,5.024576000000001e-08,0.10150776849093394,0.0,-0.1420049806240839,-0.02309222898646155,-1.2947025367805993,-5.018133272444193,0.025,,,,,
clearaccept_confirmatory,qaoa,110,joint_mf,30.0,44.16,165.7549354019138,66,25,"{""0"": 18, ""1"": 6, ""2"": 42}",0.2698760839411989,176.203125,2.0,20.0,1.0,2048,0,0,remote_sim,0.0,0.053992968202933936,0.0,0.0,1.262288,5.049152000000001e-08,0.06156922077893394,0.0,-0.011415135892824457,-0.013498215525463025,-0.01473691641394271,-0.015774179652775906,0.0,,,,,
clearaccept_confirmatory,qaoa,110,capo_chance,30.0,43.59999999999994,4.932959808917234,269,45,"{""0"": 230, ""2"": 39}",0.07505220896564424,176.203125,3.0,20.0,1.0,512,1,1,remote_sim,0.0019945084099357224,0.09401754420293393,0.0,0.075,1.268432,5.073728000000001e-08,0.10163067306693394,0.0,-0.3913326891453056,-0.049058947379717346,-3.7742444923471488,-5.016810107436733,0.075,,,,,
clearaccept_confirmatory,qaoa,110,device_aware_sequential,30.0,42.0,340.89750267751094,42,22,"{""2"": 42}",0.4193061669357121,176.203125,3.0,40.0,0.0,512,0,2,classical,0.026922662139781776,0.0049889116489794105,0.0,0.15,0.039911293191835284,0.0,0.005228379408130422,0.0,-0.7775212239319493,-5.007120276003738,-5.20607397963013,-5.535174348393796,0.15,,,,,
clearaccept_confirmatory,qaoa,110,fixed_design_scheduler,30.0,42.0,276.81233028859134,42,10,"{""2"": 42}",0.2454928329680115,176.203125,1.0,40.0,0.0,128,1,2,classical,0.026922662139781776,0.00496629677945748,0.0,0.15,0.03973037423565984,0.0,0.005204679024871439,0.0,-0.7775192633821038,-5.007138116599149,-5.206069307453994,-5.535163571196481,0.15,,,,,
clearaccept_confirmatory,qaoa,110,classical_only,30.0,0.0,0.0,0,0,{},4.58303838968277e-06,176.203125,1.0,40.0,0.0,512,0,1,classical,0.026922662139781776,0.005004125239793211,0.0,0.15,0.04003300191834569,0.0,0.005244323251303285,0.0,-0.7775232290097595,-5.007086495621624,-5.206078440321416,-5.5351689353907725,0.15,,,,,
clearaccept_confirmatory,qaoa,111,sequential,30.0,42.00000000000002,89.8663585058862,84,35,"{""1"": 60, ""2"": 24}",0.6085143749369308,176.203125,2.0,20.0,1.0,2048,1,2,remote_sim,0.0,0.23192355727348177,0.075,0.0,1.262288,5.049152000000001e-08,0.23949980984948174,0.0,-0.17187560250616882,-0.03338205530232134,-1.5288527946213937,-2.033830086140073,0.075,,,,,
clearaccept_confirmatory,qaoa,111,capo_joint_only,30.0,30.0,173.54876455839442,30,10,"{""2"": 30}",0.22048483393155038,176.203125,2.0,20.0,1.0,2048,0,1,qpu_B,0.004501134958470379,0.5069998735737102,0.15,0.0,7.048,0.002048,0.6516878735737102,0.0,-0.4804371052192898,-2.164850104833641,-2.187968375884623,-2.2043803869541025,0.15,,,,,
clearaccept_confirmatory,qaoa,111,random,30.0,42.0,55.50964807447878,42,10,"{""2"": 42}",0.22119970805943012,176.203125,2.0,40.0,1.0,2048,1,0,local_sim,0.0,0.20660800000000004,0.025,0.0,1.6528640000000003,0.0,0.21652518400000004,0.0,-0.0726554850310084,-0.032494348012252955,-0.5331213778357556,-2.0331270449063616,0.025,,,,,
clearaccept_confirmatory,qaoa,111,capo_mf_no_rescore,30.0,32.16,75.03697246188096,54,23,"{""0"": 18, ""1"": 6, ""2"": 30}",0.09300316590815783,176.21875,2.0,20.0,1.0,512,1,0,remote_sim,0.013503404875411138,0.04192355727348174,0.0,0.0,1.262288,5.049152000000001e-08,0.04949980984948175,0.0,-0.023664663329599444,-0.012795949371382478,-0.14531913025481866,-0.19126220332415078,0.0,,,,,
clearaccept_confirmatory,qaoa,111,joint_mf,30.0,44.16,506.67781059037105,66,26,"{""0"": 18, ""1"": 6, ""2"": 42}",0.20806916698347777,176.21875,1.0,40.0,0.0,128,1,1,classical,0.16646744597717403,0.005045041645644233,0.0,0.35,0.04036033316515386,0.0,0.005287203644635155,0.0,-1.917020924111449,-5.370184212797176,-5.588152588906284,-5.594151395276575,0.35,,,,,
clearaccept_confirmatory,qaoa,111,capo_chance,30.0,44.69999999999996,6.2059848113422085,177,27,"{""0"": 135, ""2"": 42}",0.06085695803631097,176.21875,1.0,20.0,1.0,2048,1,0,remote_sim,0.0,0.04189898127348174,0.0,0.0,1.2561440000000001,5.024576000000001e-08,0.04943835756148175,0.0,-0.010122866946612406,-0.012371998470947587,-0.012662895541771677,-0.012974100331919876,0.0,,,,,
clearaccept_confirmatory,qaoa,111,device_aware_sequential,30.0,42.0,185.3024345181283,42,20,"{""2"": 42}",0.518544957973063,176.21875,3.0,40.0,0.0,2048,0,2,classical,0.16646744597717403,0.005074416985735297,0.0,0.35,0.04059533588588238,0.0,0.0053179890010505914,0.0,-1.9170244688772122,-5.370156600055457,-5.588148092126759,-5.594137457104553,0.35,,,,,
clearaccept_confirmatory,qaoa,111,fixed_design_scheduler,30.0,42.0,388.19961712751035,42,9,"{""2"": 42}",0.2229253329569474,176.21875,1.0,40.0,0.0,512,1,0,classical,0.16646744597717403,0.005042437886004336,0.0,0.35,0.04033950308803469,0.0,0.005284474904532544,0.0,-1.9170197128872046,-5.370178087414951,-5.588149101071729,-5.594169959345926,0.35,,,,,
clearaccept_confirmatory,qaoa,111,classical_only,30.0,0.0,0.0,0,0,{},4.917033948004246e-06,176.21875,1.0,40.0,0.0,512,0,1,classical,0.16646744597717403,0.005092578227049671,0.0,0.35,0.04074062581639737,0.0,0.005337021981948055,0.0,-1.9170258038433026,-5.3701841482224975,-5.588148372089627,-5.594156610854168,0.35,,,,,
clearaccept_confirmatory,qaoa_channel,100,sequential,30.0,42.00000000000002,95.09001813874899,84,40,"{""1"": 60, ""2"": 24}",5.081930042011663,180.75,3.0,20.0,1.0,512,1,2,qpu_B,0.0,1.470514541811203,0.4,0.0,6.536,0.001536,1.586530541811203,0.0,-1.0189397374489944,-2.3283519961330916,-2.437953707338405,-2.6012754225117267,0.4,,,,,
clearaccept_confirmatory,qaoa_channel,100,capo_joint_only,30.0,30.0,122.44958587808286,30,10,"{""2"": 30}",0.13101366709452122,180.75,3.0,20.0,1.0,512,0,0,classical,0.0,0.005339051742339507,0.0,0.0,0.042712413938716054,0.0,0.005595326225971803,0.0,-0.0006274671223897822,-0.000839755190076533,-0.0008812876550261062,-0.0008935013485646501,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,100,random,30.0,42.0,265.1829091060609,42,10,"{""2"": 42}",0.39694012503605336,180.75,1.0,40.0,1.0,2048,0,2,classical,0.0,0.005441317742224783,0.0,0.0,0.04353054193779826,0.0,0.005702500993851572,0.0,-0.0006360782732210289,-0.0008681735688866948,-0.000879470441353288,-0.0008916894062242088,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,100,capo_mf_no_rescore,30.0,32.16,33.83461502165177,54,26,"{""0"": 18, ""1"": 6, ""2"": 30}",0.08644804207142442,180.75,1.0,20.0,0.0,512,0,1,classical,0.0,0.005319244519341737,0.0,0.0,0.042553956154733896,0.0,0.005574568256270141,0.0,-0.0006279956661359666,-0.0008528563861933207,-0.0008940878449808559,-0.0009132467403868308,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,100,joint_mf,30.0,44.16,115.63772929390939,66,22,"{""0"": 18, ""1"": 6, ""2"": 42}",0.26363333291374147,180.75,3.0,20.0,1.0,128,1,2,classical,0.0,0.00521188038692344,0.0,0.0,0.04169504309538752,0.0,0.005462050645495765,0.0,-0.0006135651003532392,-0.0008320952596321818,-0.0008592228345102311,-0.0008846898256603605,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,100,capo_chance,30.0,44.49999999999997,2.9124358002303894,167,25,"{""0"": 125, ""2"": 42}",0.0779890000121668,180.75,3.0,80.0,1.0,2048,1,2,classical,0.0,0.005258140270598233,0.0,0.0,0.04206512216478586,0.0,0.0055105310035869475,0.0,-0.0006182892663122954,-0.0008371026777912795,-0.0008489357135975795,-0.000858325327237535,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,100,device_aware_sequential,30.0,42.0,371.14321214107764,42,19,"{""2"": 42}",0.312911625020206,180.75,2.0,20.0,0.0,512,1,1,classical,0.0,0.005285724124405533,0.0,0.0,0.042285792995244265,0.0,0.0055394388823769986,0.0,-0.0006222794929324966,-0.0008460444249951975,-0.0008723626414936343,-0.0008961177450484872,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,100,fixed_design_scheduler,30.0,42.0,165.69280544279835,42,9,"{""2"": 42}",0.26881137501914054,180.75,1.0,40.0,0.0,128,1,2,classical,0.0,0.005238535886746831,0.0,0.0,0.04190828709397465,0.0,0.005489985609310679,0.0,-0.0006171703146209669,-0.0008228720409780382,-0.0008814502805064646,-0.000915827951386736,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,100,classical_only,30.0,0.0,0.0,0,0,{},5.29095996171236e-06,180.75,1.0,40.0,0.0,512,0,1,classical,0.0,0.005271234505926259,0.0,0.0,0.04216987604741007,0.0,0.00552425376221072,0.0,-0.000621899240309057,-0.0008362486457438357,-0.0008792995053791654,-0.0009160029041392502,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,101,sequential,30.0,42.00000000000002,94.19560690907086,84,42,"{""1"": 60, ""2"": 24}",0.4294877910288051,180.75,3.0,20.0,1.0,2048,0,1,qpu_B,0.0,0.5948771352646515,0.225,0.0,7.048,0.002048,0.7395651352646514,0.0,-0.6316960047536687,-2.1815183918058323,-2.1967382191789557,-2.211115263462727,0.225,,,,,
clearaccept_confirmatory,qaoa_channel,101,capo_joint_only,30.0,30.0,301.9517934186144,30,10,"{""2"": 30}",0.3023954579839483,180.75,3.0,80.0,1.0,128,0,0,classical,0.009996187238821362,0.005322067474480718,0.0,0.0,0.04257653979584575,0.0,0.005577526713255793,0.0,-0.010595512700557823,-0.01886316199120726,-0.09072978329644667,-0.1184054102989915,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,101,random,30.0,42.0,54.61680455253541,42,9,"{""2"": 42}",0.10957533400505781,180.75,1.0,80.0,1.0,2048,0,0,classical,0.009996187238821362,0.005336015761713497,0.0,0.0,0.04268812609370798,0.0,0.005592144518275745,0.0,-0.010597587876665267,-0.018857461321335388,-0.09071538403940245,-0.11837891070996427,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,101,capo_mf_no_rescore,30.0,32.16,56.46458791973685,54,23,"{""0"": 18, ""1"": 6, ""2"": 30}",0.1131320419954136,180.75,1.0,20.0,1.0,128,1,0,classical,0.009996187238821362,0.0053487131372094154,0.0,0.0,0.042789705097675323,0.0,0.005605451367795468,0.0,-0.010598180042937924,-0.018852060776613798,-0.09072382413373807,-0.1183849569411328,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,101,joint_mf,30.0,44.16,163.08839230275373,66,24,"{""0"": 18, ""1"": 6, ""2"": 42}",0.3332307089585811,180.765625,2.0,20.0,1.0,128,0,2,classical,0.009996187238821362,0.005341823358321562,0.0,0.0,0.0427345868665725,0.0,0.005598230879520998,0.0,-0.010598310628227418,-0.018859240082966043,-0.09071966052687205,-0.11839115619435188,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,101,capo_chance,30.0,43.59999999999997,5.2577002855995465,122,16,"{""0"": 80, ""2"": 42}",0.07605662499554455,180.765625,1.0,20.0,1.0,2048,1,0,classical,0.009996187238821362,0.005294546790537424,0.0,0.0,0.042356374324299395,0.0,0.005548685036483221,0.0,-0.010591660877486756,-0.018867370528487807,-0.09071752469645186,-0.11840231094683364,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,101,device_aware_sequential,30.0,42.0,172.0427184099317,42,20,"{""2"": 42}",0.12737933290190995,180.765625,3.0,40.0,1.0,512,1,0,classical,0.009996187238821362,0.005290156856062822,0.0,0.0,0.042321254848502576,0.0,0.005544084385153837,0.0,-0.01059227468116166,-0.018886324802710287,-0.09072032682493414,-0.11838133369124114,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,101,fixed_design_scheduler,30.0,42.0,353.70831980295793,42,10,"{""2"": 42}",0.161158874980174,180.765625,1.0,40.0,0.0,128,0,2,classical,0.009996187238821362,0.005336833535693586,0.0,0.0,0.04269466828554869,0.0,0.005593001545406878,0.0,-0.010598449614578108,-0.01885750012147304,-0.09072918275095808,-0.11840193952224703,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,101,classical_only,30.0,0.0,0.0,0,0,{},4.458008334040642e-06,180.765625,1.0,40.0,0.0,512,0,1,classical,0.009996187238821362,0.005336442656698637,0.0,0.0,0.042691541253589094,0.0,0.005592591904220171,0.0,-0.010598438692653174,-0.01887891846538226,-0.09071977333056548,-0.11840362069116812,0.0,,,,,
